Class,Count,Accuracy,Precision,Recall,F1 Score,AUC
church,54,0.9098089171974523,0.643979057591623,0.30073349633251834,0.41,0.8479580596977561
french_horn,54,0.9021656050955414,0.5409836065573771,0.16751269035532995,0.2558139534883721,0.8270266112905708
garbage_truck,54,0.9182165605095541,0.6287878787878788,0.4267352185089974,0.5084226646248086,0.8627899300910793
gas_pump,54,0.889171974522293,0.43548387096774194,0.1288782816229117,0.19889502762430938,0.753497924458174
golf_ball,54,0.9090445859872611,0.6082474226804123,0.2957393483709273,0.3979763912310287,0.8203023156302554
parachute,54,0.9388535031847134,0.7906976744186046,0.5230769230769231,0.6296296296296297,0.9040546911834041
tench,55,0.941656050955414,0.8237704918032787,0.5193798449612403,0.6370839936608558,0.9140779400616122
english_springer,55,0.9072611464968153,0.5429362880886427,0.4962025316455696,0.5185185185185185,0.8767411338616559
cassette_player,55,0.9271337579617834,0.6577777777777778,0.41456582633053224,0.5085910652920962,0.8794701737197121
chain_saw,55,0.8998726114649681,0.4426229508196721,0.06994818652849741,0.12080536912751678,0.7118884026546535
church,55,0.9154140127388535,0.7175141242937854,0.3105134474327628,0.4334470989761092,0.8583040574558221
french_horn,55,0.9064968152866242,0.5971223021582733,0.21065989847715735,0.31144465290806755,0.8212122649714565
garbage_truck,55,0.92,0.711864406779661,0.32390745501285345,0.4452296819787986,0.8442040154009004
gas_pump,55,0.889171974522293,0.4411764705882353,0.1431980906921241,0.21621621621621623,0.7474278665826193
golf_ball,55,0.9151592356687898,0.6853932584269663,0.3057644110275689,0.42287694974003465,0.8385818488364986
parachute,55,0.9401273885350319,0.7627118644067796,0.5769230769230769,0.656934306569343,0.9097798571065897
tench,56,0.9419108280254777,0.7641196013289037,0.5943152454780362,0.6686046511627907,0.9125135297391334
english_springer,56,0.9123566878980892,0.6186046511627907,0.3367088607594937,0.4360655737704918,0.8658235019901745
cassette_player,56,0.9299363057324841,0.6666666666666666,0.45938375350140054,0.5439469320066335,0.8770725779100879
chain_saw,56,0.9029299363057325,0.5301204819277109,0.11398963730569948,0.18763326226012794,0.725501334500686
church,56,0.9113375796178343,0.645933014354067,0.33007334963325186,0.4368932038834951,0.8532464931531997
french_horn,56,0.8947770700636942,0.45701357466063347,0.2563451776649746,0.3284552845528455,0.8153102254577655
garbage_truck,56,0.9164331210191082,0.6020066889632107,0.46272493573264784,0.5232558139534884,0.8585623887680442
gas_pump,56,0.8922292993630573,0.4855072463768116,0.15990453460620524,0.24057450628366248,0.7628695165600873
golf_ball,56,0.9062420382165605,0.5734597156398105,0.3032581453634085,0.39672131147540984,0.8244050284531521
parachute,56,0.9352866242038217,0.7073170731707317,0.5948717948717949,0.6462395543175488,0.9088042650418888
tench,57,0.9439490445859873,0.7737704918032787,0.6098191214470284,0.6820809248554913,0.9191494924795831
english_springer,57,0.9149044585987262,0.6276150627615062,0.379746835443038,0.47318611987381703,0.8674414601785777
cassette_player,57,0.9263694267515924,0.6278195488721805,0.4677871148459384,0.536115569823435,0.8859179321952997
chain_saw,57,0.9039490445859872,0.56,0.10880829015544041,0.1822125813449024,0.7416946914250827
church,57,0.9146496815286624,0.7010869565217391,0.3154034229828851,0.4350758853288364,0.8645743801997714
french_horn,57,0.9001273885350318,0.5064935064935064,0.19796954314720813,0.2846715328467153,0.8228101499841146
garbage_truck,57,0.9217834394904458,0.6767241379310345,0.40359897172236503,0.5056360708534622,0.862986948783864
gas_pump,57,0.8927388535031847,0.4927536231884058,0.162291169451074,0.24416517055655296,0.7536442811300641
golf_ball,57,0.9077707006369427,0.5807860262008734,0.3333333333333333,0.42356687898089174,0.8269980111936108
parachute,57,0.9360509554140127,0.7178683385579937,0.5871794871794872,0.6459802538787024,0.901996881006782
tench,58,0.9411464968152866,0.7708333333333334,0.5736434108527132,0.6577777777777778,0.9102603990926128
english_springer,58,0.9121019108280255,0.6213592233009708,0.3240506329113924,0.4259567387687188,0.8643791013733998
cassette_player,58,0.9291719745222929,0.6561264822134387,0.4649859943977591,0.5442622950819672,0.8725403838665511
chain_saw,58,0.9034394904458599,0.5393258426966292,0.12435233160621761,0.20210526315789473,0.7326650337395155
church,58,0.9087898089171974,0.6197183098591549,0.32273838630806845,0.42443729903536975,0.8460832909146035
french_horn,58,0.9039490445859872,0.5562913907284768,0.2131979695431472,0.30825688073394497,0.8303578744894746
garbage_truck,58,0.9072611464968153,0.5426621160409556,0.4087403598971722,0.4662756598240469,0.8552210680594169
gas_pump,58,0.8957961783439491,0.5480769230769231,0.1360381861575179,0.2179732313575526,0.7579798422615441
golf_ball,58,0.9110828025477707,0.6190476190476191,0.3258145363408521,0.4269293924466338,0.8335757146695439
parachute,58,0.941656050955414,0.7656765676567657,0.5948717948717949,0.6695526695526696,0.9163660102273964
tench,59,0.9464968152866242,0.8218181818181818,0.5839793281653747,0.6827794561933535,0.9159330297997527
english_springer,59,0.9080254777070064,0.5598591549295775,0.40253164556962023,0.4683357879234168,0.8627023344210564
cassette_player,59,0.9294267515923567,0.6941747572815534,0.4005602240896359,0.5079928952042628,0.8812632676388942
chain_saw,59,0.8978343949044586,0.422680412371134,0.10621761658031088,0.16977225672877846,0.7232064032607789
church,59,0.9080254777070064,0.5845070422535211,0.4058679706601467,0.4790764790764791,0.8516589200330449
french_horn,59,0.9006369426751593,0.5099009900990099,0.2614213197969543,0.34563758389261745,0.8233251678030842
garbage_truck,59,0.9184713375796179,0.6282527881040892,0.43444730077120824,0.513677811550152,0.8705310926031476
gas_pump,59,0.8968152866242038,0.5486111111111112,0.18854415274463007,0.28063943161634103,0.7756120772164186
golf_ball,59,0.9123566878980892,0.6797385620915033,0.2606516290726817,0.37681159420289856,0.8284288429525317
parachute,59,0.9380891719745222,0.7615658362989324,0.5487179487179488,0.6378539493293591,0.9124962825952925
tench,60,0.9388535031847134,0.7474747474747475,0.5736434108527132,0.6491228070175439,0.9074646181801715
english_springer,60,0.9159235668789809,0.671957671957672,0.32151898734177214,0.4349315068493151,0.8753160971061785
cassette_player,60,0.9222929936305733,0.5838709677419355,0.5070028011204482,0.5427286356821589,0.8688953159739231
chain_saw,60,0.8996178343949045,0.44285714285714284,0.08031088082901554,0.13596491228070176,0.7319059129434122
church,60,0.9126114649681528,0.6513761467889908,0.3471882640586797,0.4529505582137161,0.8525517995276918
french_horn,60,0.8980891719745223,0.4817073170731707,0.20050761421319796,0.2831541218637993,0.8150018616833931
garbage_truck,60,0.9210191082802548,0.6666666666666666,0.40616966580976865,0.5047923322683706,0.8674478591120054
gas_pump,60,0.8848407643312102,0.4117647058823529,0.18377088305489261,0.25412541254125415,0.7537035045275267
golf_ball,60,0.9118471337579618,0.6331658291457286,0.3157894736842105,0.4214046822742475,0.8313509241054993
parachute,60,0.9421656050955414,0.7942238267148014,0.5641025641025641,0.6596701649175413,0.9076567656765676
tench,61,0.9408917197452229,0.7591973244147158,0.58656330749354,0.6618075801749271,0.9118839677886308
english_springer,61,0.9128662420382165,0.6081632653061224,0.37721518987341773,0.465625,0.8644830924803671
cassette_player,61,0.9235668789808917,0.6007067137809188,0.47619047619047616,0.53125,0.8782462536584141
chain_saw,61,0.9014012738853503,0.48936170212765956,0.05958549222797927,0.10623556581986143,0.6903277615672587
church,61,0.910828025477707,0.616600790513834,0.38141809290953543,0.47129909365558914,0.8468948098945511
french_horn,61,0.9026751592356688,0.5319148936170213,0.25380710659898476,0.3436426116838488,0.813787095299501
garbage_truck,61,0.9187261146496816,0.6174496644295302,0.4730077120822622,0.5356622998544396,0.8683486198513418
gas_pump,61,0.8901910828025478,0.45652173913043476,0.15035799522673032,0.22621184919210055,0.7699041670127038
golf_ball,61,0.9121019108280255,0.6436170212765957,0.3032581453634085,0.4122657580919932,0.8219527832627512
parachute,61,0.9408917197452229,0.7762237762237763,0.5692307692307692,0.6568047337278107,0.9
tench,62,0.9429299363057325,0.7762711864406779,0.5917312661498708,0.6715542521994134,0.9156270130279884
english_springer,62,0.9054777070063694,0.5571428571428572,0.29620253164556964,0.3867768595041322,0.8513816473625705
cassette_player,62,0.9273885350318471,0.6374045801526718,0.4677871148459384,0.5395799676898223,0.8844074625365841
chain_saw,62,0.9034394904458599,0.5421686746987951,0.11658031088082901,0.19189765458422176,0.7217035344137201
church,62,0.9039490445859872,0.5720720720720721,0.3105134474327628,0.40253565768621236,0.8394103379312455
french_horn,62,0.901656050955414,0.5235294117647059,0.22588832487309646,0.31560283687943264,0.8173250125430019
garbage_truck,62,0.9159235668789809,0.6088560885608856,0.4241645244215938,0.5,0.8573184810803894
gas_pump,62,0.8937579617834395,0.5087719298245614,0.13842482100238662,0.2176360225140713,0.7532664766979758
golf_ball,62,0.9087898089171974,0.5980861244019139,0.3132832080200501,0.41118421052631576,0.8179311011504939
parachute,62,0.9319745222929936,0.6762177650429799,0.6051282051282051,0.638700947225981,0.9064490624886666
tench,63,0.935031847133758,0.70625,0.5839793281653747,0.6393210749646393,0.9154342005512686
english_springer,63,0.9090445859872611,0.6032608695652174,0.2810126582278481,0.38341968911917096,0.8649098146089577
cassette_player,63,0.9256050955414012,0.6245210727969349,0.4565826330532213,0.5275080906148867,0.8733741254349274
chain_saw,63,0.900891719745223,0.48598130841121495,0.13471502590673576,0.21095334685598377,0.7087472383961395
church,63,0.9075159235668789,0.6642857142857143,0.2273838630806846,0.33879781420765026,0.8544349129790186
french_horn,63,0.8993630573248408,0.49696969696969695,0.20812182741116753,0.29338103756708406,0.8296013409870804
garbage_truck,63,0.922547770700637,0.7093596059113301,0.37017994858611825,0.4864864864864865,0.8505224266886902
gas_pump,63,0.8899363057324841,0.45751633986928103,0.16706443914081145,0.24475524475524477,0.7445990984429012
golf_ball,63,0.9087898089171974,0.5694915254237288,0.42105263157894735,0.484149855907781,0.8396515963760793
parachute,63,0.9385987261146497,0.7250755287009063,0.6153846153846154,0.665742024965326,0.9011460486708011
tench,64,0.9426751592356688,0.75,0.627906976744186,0.6835443037974683,0.9193846652731583
english_springer,64,0.9100636942675159,0.5853658536585366,0.36455696202531646,0.44929797191887677,0.8712740703553628
cassette_player,64,0.923312101910828,0.5945945945945946,0.49299719887955185,0.5390505359877489,0.877413297157428
chain_saw,64,0.8991082802547771,0.4418604651162791,0.09844559585492228,0.16101694915254236,0.7241880628437822
church,64,0.910828025477707,0.6482412060301508,0.3154034229828851,0.4243421052631579,0.8486534487122789
french_horn,64,0.9003821656050955,0.5089820359281437,0.21573604060913706,0.30303030303030304,0.8284174828602934
garbage_truck,64,0.9146496815286624,0.5950704225352113,0.43444730077120824,0.5022288261515602,0.8591999732461701
gas_pump,64,0.8942675159235669,0.5126582278481012,0.19331742243436753,0.2807625649913345,0.7870796330055397
golf_ball,64,0.9143949044585987,0.6909090909090909,0.2857142857142857,0.40425531914893614,0.8330511474375104
parachute,64,0.9355414012738853,0.7306397306397306,0.5564102564102564,0.6317321688500728,0.9097283574511296
tench,65,0.9434394904458598,0.7956989247311828,0.5736434108527132,0.6666666666666666,0.9156708340454248
english_springer,65,0.9171974522292994,0.6650943396226415,0.3569620253164557,0.4645799011532125,0.8755405744612184
cassette_player,65,0.9250955414012739,0.6567164179104478,0.3697478991596639,0.4731182795698925,0.8713965406790519
chain_saw,65,0.9019108280254777,0.5058823529411764,0.11139896373056994,0.18259023354564755,0.7159036172801367
church,65,0.9052229299363057,0.5667870036101083,0.38386308068459657,0.4577259475218659,0.8506144457332322
french_horn,65,0.8927388535031847,0.4377880184331797,0.24111675126903553,0.3109656301145663,0.8151427458320575
garbage_truck,65,0.9184713375796179,0.6733668341708543,0.3444730077120823,0.4557823129251701,0.8425777024276192
gas_pump,65,0.8940127388535032,0.5088757396449705,0.2052505966587112,0.2925170068027211,0.7697033520442964
golf_ball,65,0.9113375796178343,0.6408839779005525,0.2907268170426065,0.4,0.8356306250595291
parachute,65,0.9385987261146497,0.7944664031620553,0.5153846153846153,0.6251944012441679,0.9046153846153844
tench,66,0.9424203821656051,0.8084291187739464,0.5452196382428941,0.6512345679012346,0.9116334576389528
english_springer,66,0.913375796178344,0.72,0.22784810126582278,0.34615384615384615,0.8668081901961487
cassette_player,66,0.9307006369426751,0.717948717948718,0.39215686274509803,0.5072463768115942,0.8787667533381066
chain_saw,66,0.901656050955414,0.5,0.08549222797927461,0.14601769911504425,0.738694810014831
church,66,0.9057324840764331,0.6167664670658682,0.25183374083129584,0.3576388888888889,0.8340440209061754
french_horn,66,0.8965605095541401,0.47520661157024796,0.2918781725888325,0.36163522012578614,0.8249852287282905
garbage_truck,66,0.9138853503184713,0.5752212389380531,0.5012853470437018,0.5357142857142857,0.8717946294594564
gas_pump,66,0.8858598726114649,0.4271356783919598,0.20286396181384247,0.2750809061488673,0.7585999861131344
golf_ball,66,0.914140127388535,0.6703296703296703,0.3057644110275689,0.4199655765920826,0.8393452434262059
parachute,66,0.9393630573248407,0.7835820895522388,0.5384615384615384,0.6382978723404256,0.909019693178109
tench,67,0.9434394904458598,0.7935943060498221,0.5762273901808785,0.6676646706586826,0.9159914578230012
english_springer,67,0.9128662420382165,0.5863192182410424,0.45569620253164556,0.5128205128205128,0.8655882669344138
cassette_player,67,0.9243312101910828,0.625,0.42016806722689076,0.5025125628140703,0.8757874225923552
chain_saw,67,0.904203821656051,0.5657894736842105,0.11139896373056994,0.18614718614718614,0.7498561550275464
church,67,0.9103184713375796,0.6887417218543046,0.254278728606357,0.37142857142857144,0.8529905899958555
french_horn,67,0.8947770700636942,0.4646840148698885,0.31725888324873097,0.3770739064856712,0.8329286508042615
garbage_truck,67,0.9215286624203821,0.6723404255319149,0.40616966580976865,0.5064102564102564,0.8664765787667649
gas_pump,67,0.8927388535031847,0.49122807017543857,0.13365155131264916,0.2101313320825516,0.7620356238946668
golf_ball,67,0.9131210191082803,0.6494845360824743,0.3157894736842105,0.42495784148397975,0.821889522444796
parachute,67,0.9373248407643312,0.7195121951219512,0.6051282051282051,0.6573816155988857,0.9108598991767308
tench,68,0.9457324840764331,0.7652439024390244,0.648578811369509,0.7020979020979021,0.9168707995728912
english_springer,68,0.9159235668789809,0.6394849785407726,0.37721518987341773,0.4745222929936306,0.8764011905188799
cassette_player,68,0.9281528662420382,0.6777251184834123,0.4005602240896359,0.5035211267605634,0.8782368328497318
chain_saw,68,0.901656050955414,0.5,0.08290155440414508,0.14222222222222222,0.7100063394272847
church,68,0.9092993630573248,0.6210045662100456,0.33251833740831294,0.43312101910828027,0.8454529207729389
french_horn,68,0.8998726114649681,0.5017921146953405,0.3553299492385787,0.4160475482912333,0.8222487697794876
garbage_truck,68,0.9182165605095541,0.6197183098591549,0.4524421593830334,0.5230312035661219,0.8767826193162652
gas_pump,68,0.8820382165605095,0.39622641509433965,0.20047732696897375,0.2662440570522979,0.7559097462651821
golf_ball,68,0.9095541401273886,0.5932203389830508,0.3508771929824561,0.4409448818897638,0.83579481886793
parachute,68,0.9396178343949044,0.7722419928825622,0.5564102564102564,0.646795827123696,0.9093780147245493
tench,69,0.9452229299363057,0.7774193548387097,0.6227390180878553,0.6915351506456241,0.9156255523274073
english_springer,69,0.9057324840764331,0.5415282392026578,0.41265822784810124,0.46839080459770116,0.8645813461469501
cassette_player,69,0.9317197452229299,0.7870967741935484,0.34173669467787116,0.4765625,0.8542310421926619
chain_saw,69,0.9011464968152866,0.4888888888888889,0.11398963730569948,0.18487394957983194,0.7233140124768128
church,69,0.9115923566878981,0.6890243902439024,0.2762836185819071,0.3944153577661431,0.8590439513672737
french_horn,69,0.8996178343949045,0.5,0.2817258883248731,0.36038961038961037,0.8308887058353354
garbage_truck,69,0.9171974522292994,0.6111111111111112,0.4524421593830334,0.5199409158050221,0.8704518489222859
gas_pump,69,0.8873885350318471,0.4217687074829932,0.14797136038186157,0.21908127208480566,0.7344382014058409
golf_ball,69,0.913375796178344,0.6903225806451613,0.2681704260651629,0.3862815884476534,0.8234099144628446
parachute,69,0.9375796178343949,0.7408637873754153,0.5717948717948718,0.6454413892908828,0.9088078917781888
tench,70,0.9470063694267515,0.8033898305084746,0.6124031007751938,0.6950146627565983,0.9215640305403276
english_springer,70,0.9085350318471338,0.56,0.4253164556962025,0.48345323741007196,0.8566514863556497
cassette_player,70,0.9230573248407643,0.5958188153310104,0.4789915966386555,0.531055900621118,0.8742800932032003
chain_saw,70,0.9039490445859872,0.5714285714285714,0.09326424870466321,0.1603563474387528,0.7374159440256387
church,70,0.9057324840764331,0.6054054054054054,0.27383863080684595,0.3771043771043771,0.8460485214638772
french_horn,70,0.9006369426751593,0.5144927536231884,0.1802030456852792,0.2669172932330827,0.8218455248437695
garbage_truck,70,0.9174522292993631,0.6649746192893401,0.33676092544987146,0.447098976109215,0.8522970489362445
gas_pump,70,0.8935031847133758,0.5035460992907801,0.16945107398568018,0.25357142857142856,0.7690410030129053
golf_ball,70,0.913375796178344,0.6832298136645962,0.2756892230576441,0.39285714285714285,0.8448297431042154
parachute,70,0.9373248407643312,0.7322580645161291,0.5820512820512821,0.6485714285714286,0.9099220251695499
tench,71,0.9408917197452229,0.8354978354978355,0.49870801033591733,0.6245954692556634,0.9098207282176676
english_springer,71,0.9123566878980892,0.6164383561643836,0.34177215189873417,0.43973941368078173,0.8683465413992183
cassette_player,71,0.9278980891719745,0.6528925619834711,0.4425770308123249,0.5275459098497496,0.8828459634975067
chain_saw,71,0.902420382165605,0.5238095238095238,0.08549222797927461,0.14699331848552338,0.7363003219492056
church,71,0.913375796178344,0.6363636363636364,0.39364303178484106,0.486404833836858,0.8650489832021829
french_horn,71,0.8957961783439491,0.46153846153846156,0.22842639593908629,0.30560271646859083,0.8301576896149695
garbage_truck,71,0.9228025477707006,0.7128712871287128,0.37017994858611825,0.4873096446700508,0.8581436331700962
gas_pump,71,0.8922292993630573,0.4859154929577465,0.16467780429594273,0.24598930481283424,0.7592807148195999
golf_ball,71,0.910828025477707,0.6042553191489362,0.3558897243107769,0.4479495268138801,0.8402195221462618
parachute,71,0.9370700636942675,0.7313915857605178,0.5794871794871795,0.6466380543633763,0.9078598629093679
tench,72,0.9411464968152866,0.7867647058823529,0.5529715762273901,0.6494688922610015,0.9161988773055334
english_springer,72,0.9054777070063694,0.5382165605095541,0.4278481012658228,0.4767277856135402,0.8639487933445692
cassette_player,72,0.926624203821656,0.6443514644351465,0.43137254901960786,0.5167785234899329,0.8700093266005955
chain_saw,72,0.9001273885350318,0.4642857142857143,0.10103626943005181,0.16595744680851063,0.7334688087000953
church,72,0.9105732484076433,0.6559139784946236,0.2982885085574572,0.41008403361344536,0.8415761270169758
french_horn,72,0.8940127388535032,0.45454545454545453,0.27918781725888325,0.34591194968553457,0.8359637697722997
garbage_truck,72,0.9194904458598726,0.6622222222222223,0.38303341902313626,0.48534201954397393,0.8608960788191092
gas_pump,72,0.8955414012738854,0.5290322580645161,0.1957040572792363,0.2857142857142857,0.7773363630298962
golf_ball,72,0.9123566878980892,0.6200873362445415,0.3558897243107769,0.45222929936305734,0.8281537650137822
parachute,72,0.9393630573248407,0.7695035460992907,0.5564102564102564,0.6458333333333334,0.9008022340695607
tench,73,0.9411464968152866,0.7635135135135135,0.5839793281653747,0.6617862371888726,0.9117488529848685
english_springer,73,0.9052229299363057,0.5511111111111111,0.3139240506329114,0.4,0.8594291246817514
cassette_player,73,0.9309554140127388,0.715,0.4005602240896359,0.5134649910233393,0.869158313549635
chain_saw,73,0.9039490445859872,0.5714285714285714,0.09326424870466321,0.1603563474387528,0.7367190462456097
church,73,0.9138853503184713,0.6839378238341969,0.32273838630806845,0.43853820598006643,0.849204892200795
french_horn,73,0.8988535031847134,0.49044585987261147,0.19543147208121828,0.279491833030853,0.8341606683083982
garbage_truck,73,0.9192356687898089,0.625,0.46272493573264784,0.5317577548005908,0.8639691342228013
gas_pump,73,0.8850955414012739,0.4230769230769231,0.2100238663484487,0.2807017543859649,0.7588062469111937
golf_ball,73,0.9039490445859872,0.5462184873949579,0.3258145363408521,0.40816326530612246,0.8253425679911633
parachute,73,0.9398726114649681,0.7467948717948718,0.5974358974358974,0.6638176638176638,0.9116258658832916
tench,74,0.9370700636942675,0.7095808383233533,0.6124031007751938,0.6574202496532594,0.9107256322277291
english_springer,74,0.9146496815286624,0.6162790697674418,0.40253164556962023,0.4869831546707504,0.8811015885538065
cassette_player,74,0.9261146496815287,0.6293436293436293,0.4565826330532213,0.5292207792207793,0.8749678122370025
chain_saw,74,0.9026751592356688,0.5384615384615384,0.07253886010362694,0.1278538812785388,0.7232737505252355
church,74,0.910828025477707,0.656084656084656,0.30317848410757947,0.41471571906354515,0.856404950057161
french_horn,74,0.8975796178343949,0.4789473684210526,0.23096446700507614,0.3116438356164384,0.8271351495887765
garbage_truck,74,0.9197452229299363,0.6796116504854369,0.35989717223650386,0.47058823529411764,0.8532974095313428
gas_pump,74,0.8828025477707007,0.37575757575757573,0.14797136038186157,0.21232876712328766,0.7357901286168818
golf_ball,74,0.9164331210191082,0.6802030456852792,0.3358395989974937,0.44966442953020136,0.8330575445988767
parachute,74,0.935031847133758,0.6967930029154519,0.6128205128205129,0.6521145975443383,0.9074522177492474
tench,75,0.9444585987261146,0.7903780068728522,0.5943152454780362,0.6784660766961652,0.9159103889407437
english_springer,75,0.9098089171974523,0.5864978902953587,0.3518987341772152,0.439873417721519,0.8574174346469682
cassette_player,75,0.9291719745222929,0.6872037914691943,0.4061624649859944,0.5105633802816901,0.8820365590182262
chain_saw,75,0.8975796178343949,0.42452830188679247,0.11658031088082901,0.18292682926829268,0.7093606841310811
church,75,0.914140127388535,0.702247191011236,0.3056234718826406,0.42589437819420783,0.8492674772121022
french_horn,75,0.8998726114649681,0.5052631578947369,0.1218274111675127,0.19631901840490798,0.829684721401596
garbage_truck,75,0.914140127388535,0.5915492957746479,0.4318766066838046,0.49925705794947994,0.8535256894927239
gas_pump,75,0.8922292993630573,0.48360655737704916,0.14081145584725538,0.21811460258780038,0.7601418366332792
golf_ball,75,0.9136305732484077,0.65625,0.3157894736842105,0.4263959390862944,0.8392037950804407
parachute,75,0.935796178343949,0.7412587412587412,0.5435897435897435,0.6272189349112426,0.9088223987233889
tench,76,0.9470063694267515,0.8075601374570447,0.6072351421188631,0.6932153392330384,0.9109147929529959
english_springer,76,0.9113375796178343,0.5860805860805861,0.4050632911392405,0.47904191616766467,0.8685516548929607
cassette_player,76,0.9299363057324841,0.6990291262135923,0.40336134453781514,0.5115452930728241,0.8870853274045044
chain_saw,76,0.8998726114649681,0.44776119402985076,0.07772020725388601,0.13245033112582782,0.7308437294572542
church,76,0.9131210191082803,0.6278195488721805,0.4083129584352078,0.4948148148148148,0.8577241030177101
french_horn,76,0.8957961783439491,0.4663677130044843,0.2639593908629442,0.3371150729335494,0.8297127544719934
garbage_truck,76,0.9220382165605095,0.6721991701244814,0.41645244215938304,0.5142857142857142,0.8640796391722598
gas_pump,76,0.892484076433121,0.48672566371681414,0.13126491646778043,0.20676691729323307,0.7506361409761922
golf_ball,76,0.9110828025477707,0.6420454545454546,0.2832080200501253,0.39304347826086955,0.8303572317066062
parachute,76,0.9385987261146497,0.7854406130268199,0.5256410256410257,0.6298003072196621,0.9092670365937693
tench,77,0.9459872611464968,0.7966101694915254,0.6072351421188631,0.6891495601173021,0.9156189791747918
english_springer,77,0.9085350318471338,0.5666666666666667,0.38734177215189874,0.46015037593984964,0.870574102628465
cassette_player,77,0.9245859872611465,0.6150943396226415,0.4565826330532213,0.5241157556270096,0.8767263631910163
chain_saw,77,0.9026751592356688,0.532258064516129,0.08549222797927461,0.14732142857142858,0.7339431676932244
church,77,0.9146496815286624,0.6528925619834711,0.3863080684596577,0.48540706605222733,0.8599834219258938
french_horn,77,0.904203821656051,0.576271186440678,0.17258883248730963,0.265625,0.8322033849573106
garbage_truck,77,0.9212738853503185,0.6273885350318471,0.506426735218509,0.5604551920341394,0.8710923414253975
gas_pump,77,0.8914649681528662,0.47651006711409394,0.16945107398568018,0.25,0.7660968513574411
golf_ball,77,0.9077707006369427,0.5725490196078431,0.3659147869674185,0.44648318042813456,0.8278260881926883
parachute,77,0.9408917197452229,0.8110236220472441,0.5282051282051282,0.639751552795031,0.9098328074565699
tench,78,0.944203821656051,0.78,0.6046511627906976,0.6812227074235808,0.9118343039688696
english_springer,78,0.914140127388535,0.6883116883116883,0.2683544303797468,0.3861566484517304,0.8666898554882203
cassette_player,78,0.9286624203821656,0.6521739130434783,0.46218487394957986,0.5409836065573771,0.8842759637487283
chain_saw,78,0.902420382165605,0.5306122448979592,0.06735751295336788,0.11954022988505747,0.7387789940954017
church,78,0.9105732484076433,0.625,0.3545232273838631,0.45241809672386896,0.8546251018744907
french_horn,78,0.8998726114649681,0.5024390243902439,0.2614213197969543,0.34390651085141904,0.8285403970920362
garbage_truck,78,0.9217834394904458,0.6694214876033058,0.41645244215938304,0.5134706814580031,0.8633642650257652
gas_pump,78,0.8942675159235669,0.5188679245283019,0.13126491646778043,0.20952380952380953,0.7496007526136578
golf_ball,78,0.9080254777070064,0.6144578313253012,0.2556390977443609,0.36106194690265486,0.8155186605197053
parachute,78,0.9363057324840764,0.7966101694915254,0.48205128205128206,0.6006389776357828,0.9123591919631524
tench,79,0.9454777070063695,0.7678018575851393,0.6408268733850129,0.6985915492957746,0.9168656871208569
english_springer,79,0.9113375796178343,0.5791245791245792,0.43544303797468353,0.49710982658959535,0.8761616523828307
cassette_player,79,0.9271337579617834,0.6437246963562753,0.44537815126050423,0.5264900662251656,0.8870876826066749
chain_saw,79,0.901656050955414,0.5,0.08290155440414508,0.14222222222222222,0.7289645943718183
church,79,0.9062420382165605,0.6073298429319371,0.28361858190709044,0.38666666666666666,0.8316803936458134
french_horn,79,0.9014012738853503,0.5142857142857142,0.3197969543147208,0.39436619718309857,0.8328582087299294
garbage_truck,79,0.9222929936305733,0.6891891891891891,0.39331619537275064,0.5008183306055647,0.8708029929393154
gas_pump,79,0.8876433121019108,0.436046511627907,0.17899761336515513,0.25380710659898476,0.7566531020126426
golf_ball,79,0.9149044585987262,0.6616915422885572,0.3333333333333333,0.44333333333333336,0.8357386660070483
parachute,79,0.935796178343949,0.7142857142857143,0.5897435897435898,0.6460674157303371,0.9047060530228848
tench,80,0.9403821656050956,0.7886792452830189,0.5400516795865633,0.6411042944785276,0.91490615729116
english_springer,80,0.9115923566878981,0.62,0.3139240506329114,0.41680672268907565,0.8729895650303009
cassette_player,80,0.9286624203821656,0.6558704453441295,0.453781512605042,0.5364238410596026,0.8829040584843804
chain_saw,80,0.9047133757961784,0.6111111111111112,0.08549222797927461,0.15,0.7264010061095681
church,80,0.9105732484076433,0.625,0.3545232273838631,0.45241809672386896,0.8541998714921101
french_horn,80,0.8963057324840764,0.47058823529411764,0.2639593908629442,0.3382113821138211,0.8406147436699172
garbage_truck,80,0.9222929936305733,0.7164948453608248,0.35732647814910024,0.47684391080617494,0.8649665867929137
gas_pump,80,0.8907006369426752,0.47641509433962265,0.24105011933174225,0.3201267828843106,0.7654133997361495
golf_ball,80,0.9098089171974523,0.6130653266331658,0.3057644110275689,0.4080267558528428,0.8213592688471036
parachute,80,0.9408917197452229,0.7615894039735099,0.5897435897435898,0.6647398843930635,0.9136655423784137
tench,81,0.9426751592356688,0.78125,0.5813953488372093,0.6666666666666666,0.9151866118027527
english_springer,81,0.9146496815286624,0.6515151515151515,0.3265822784810127,0.4350758853288364,0.8673848029547818
cassette_player,81,0.9276433121019109,0.6540084388185654,0.4341736694677871,0.5218855218855218,0.8725419540013314
chain_saw,81,0.8993630573248408,0.44,0.08549222797927461,0.14316702819956617,0.7187600197356766
church,81,0.9087898089171974,0.6208530805687204,0.3202933985330073,0.42258064516129035,0.8528066596015142
french_horn,81,0.9036942675159235,0.5425531914893617,0.25888324873096447,0.35051546391752575,0.8273249119114673
garbage_truck,81,0.9202547770700636,0.6428571428571429,0.43958868894601544,0.5221374045801527,0.8547935883865115
